序号,位移响应
128199,-1.1713062480186776e-06
128200,-1.1779318552518195e-06
128201,-1.1845761068426756e-06
128202,-1.1912391510510657e-06
128203,-1.1979211369263273e-06
128204,-1.2046222143148857e-06
128205,-1.2113425338679296e-06
128206,-1.2180822470490878e-06
128207,-1.224841506142198e-06
128208,-1.23162046425914e-06
128209,-1.2384192753477022e-06
128210,-1.2452380941995411e-06
128211,-1.2520770764581765e-06
128212,-1.2589363786270409e-06
128213,-1.2658161580776492e-06
128214,-1.2727165730577272e-06
128215,-1.2796377826995351e-06
128216,-1.2865799470281483e-06
128217,-1.293543226969819e-06
128218,-1.3005277843604831e-06
128219,-1.3075337819542343e-06
128220,-1.3145613834319191e-06
128221,-1.3216107534097839e-06
128222,-1.3286820574482116e-06
128223,-1.3357754620604823e-06
128224,-1.342891134721664e-06
128225,-1.350029243877509e-06
128226,-1.3571899589534833e-06
128227,-1.3643734503638166e-06
128228,-1.3715798895206726e-06
128229,-1.3788094488433386e-06
128230,-1.386062301767552e-06
128231,-1.3933386227548361e-06
128232,-1.4006385873019764e-06
128233,-1.407962371950512e-06
128234,-1.4153101542963699e-06
128235,-1.422682112999498e-06
128236,-1.4300784277936585e-06
128237,-1.437499279496239e-06
128238,-1.4449448500181917e-06
128239,-1.4524153223740184e-06
128240,-1.4599108806918333e-06
128241,-1.467431710223562e-06
128242,-1.474977997355164e-06
128243,-1.4825499296169726e-06
128244,-1.4901476956940919e-06
128245,-1.4977714854369503e-06
128246,-1.505421489871819e-06
128247,-1.5130979012115656e-06
128248,-1.520800912866367e-06
128249,-1.5285307194545914e-06
128250,-1.5362875168137325e-06
128251,-1.5440715020114766e-06
128252,-1.5518828733567967e-06
128253,-1.5597218304112202e-06
128254,-1.5675885740001068e-06
128255,-1.5754833062241059e-06
128256,-1.5834062304706146e-06
128257,-1.5913575514254606e-06
128258,-1.5993374750845428e-06
128259,-1.6073462087656673e-06
128260,-1.6153839611204483e-06
128261,-1.6234509421463204e-06
128262,-1.6315473631986438e-06
128263,-1.6396734370029083e-06
128264,-1.647829377667066e-06
128265,-1.656015400693939e-06
128266,-1.6642317229937462e-06
128267,-1.6724785628967506e-06
128268,-1.6807561401659875e-06
128269,-1.6890646760101208e-06
128270,-1.6974043930964076e-06
128271,-1.705775515563763e-06
128272,-1.7141782690359397e-06
128273,-1.7226128806348632e-06
128274,-1.7310795789939663e-06
128275,-1.7395785942718198e-06
128276,-1.7481101581656829e-06
128277,-1.7566745039253121e-06
128278,-1.7652718663668448e-06
128279,-1.7739024818867722e-06
128280,-1.7825665884760798e-06
128281,-1.791264425734496e-06
128282,-1.799996234884837e-06
128283,-1.8087622587875156e-06
128284,-1.817562741955135e-06
128285,-1.826397930567272e-06
128286,-1.8352680724853067e-06
128287,-1.8441734172674349e-06
128288,-1.8531142161838144e-06
128289,-1.8620907222318009e-06
128290,-1.871103190151354e-06
128291,-1.8801518764405735e-06
128292,-1.8892370393713304e-06
128293,-1.8983589390051274e-06
128294,-1.907517837208948e-06
128295,-1.9167139976714088e-06
128296,-1.925947685918939e-06
128297,-1.9352191693321403e-06
128298,-1.9445287171622628e-06
128299,-1.953876600547917e-06
128300,-1.963263092531775e-06
128301,-1.972688468077557e-06
128302,-1.982153004087104e-06
128303,-1.9916569794175875e-06
128304,-2.0012006748989185e-06
128305,-2.0107843733512568e-06
128306,-2.020408359602708e-06
128307,-2.0300729205071473e-06
128308,-2.039778344962244e-06
128309,-2.0495249239275594e-06
128310,-2.0593129504429145e-06
128311,-2.069142719646837e-06
128312,-2.0790145287951535e-06
128313,-2.0889286772798467e-06
128314,-2.098885466647957e-06
128315,-2.1088852006207315e-06
128316,-2.118928185112905e-06
128317,-2.1290147282521447e-06
128318,-2.139145140398693e-06
128319,-2.1493197341651377e-06
128320,-2.1595388244364e-06
128321,-2.1698027283898606e-06
128322,-2.1801117655156867e-06
128323,-2.1904662576373007e-06
128324,-2.2008665289320874e-06
128325,-2.2113129059521993e-06
128326,-2.221805717645607e-06
128327,-2.2323452953773158e-06
128328,-2.242931972950743e-06
128329,-2.2535660866293035e-06
128330,-2.264247975158185e-06
128331,-2.2749779797862775e-06
128332,-2.2857564442883357e-06
128333,-2.2965837149873166e-06
128334,-2.3074601407768696e-06
128335,-2.3183860731440997e-06
128336,-2.32936186619245e-06
128337,-2.3403878766648198e-06
128338,-2.3514644639668858e-06
128339,-2.362591990190588e-06
128340,-2.373770820137853e-06
128341,-2.385001321344499e-06
128342,-2.396283864104351e-06
128343,-2.4076188214935598e-06
128344,-2.419006569395135e-06
128345,-2.430447486523661e-06
128346,-2.441941954450272e-06
128347,-2.4534903576277746e-06
128348,-2.4650930834160333e-06
128349,-2.4767505221075453e-06
128350,-2.4884630669532433e-06
128351,-2.5002311141885027e-06
128352,-2.5120550630593726e-06
128353,-2.523935315849028e-06
128354,-2.5358722779044477e-06
128355,-2.5478663576632946e-06
128356,-2.559917966681042e-06
128357,-2.5720275196583183e-06
128358,-2.584195434468463e-06
128359,-2.59642213218534e-06
128360,-2.608708037111349e-06
128361,-2.621053576805686e-06
128362,-2.6334591821128284e-06
128363,-2.6459252871912616e-06
128364,-2.658452329542421e-06
128365,-2.6710407500398916e-06
128366,-2.6836909929588288e-06
128367,-2.6964035060056255e-06
128368,-2.709178740347809e-06
128369,-2.722017150644185e-06
128370,-2.7349191950752264e-06
128371,-2.747885335373698e-06
128372,-2.76091603685551e-06
128373,-2.7740117684508663e-06
128374,-2.7871730027355904e-06
128375,-2.800400215962749e-06
128376,-2.8136938880944977e-06
128377,-2.827054502834187e-06
128378,-2.840482547658718e-06
128379,-2.8539785138511317e-06
128380,-2.8675428965334794e-06
128381,-2.8811761946999024e-06
128382,-2.8948789112500186e-06
128383,-2.9086515530225e-06
128384,-2.9224946308289668e-06
128385,-2.93640865948809e-06
128386,-2.9503941578599663e-06
128387,-2.9644516488807496e-06
128388,-2.9785816595975384e-06
128389,-2.9927847212035165e-06
128390,-3.0070613690733513e-06
128391,-3.0214121427988446e-06
128392,-3.035837586224865e-06
128393,-3.0503382474855034e-06
128394,-3.0649146790404933e-06
128395,-3.0795674377119313e-06
128396,-3.0942970847211746e-06
128397,-3.1091041857260972e-06
128398,-3.1239893108585027e-06
128399,-3.138953034761868e-06
128400,-3.1539959366293165e-06
128401,-3.1691186002418355e-06
128402,-3.1843216140067784e-06
128403,-3.19960557099659e-06
128404,-3.2149710689878283e-06
128405,-3.230418710500397e-06
128406,-3.245949102837048e-06
128407,-3.2615628581231565e-06
128408,-3.2772605933467177e-06
128409,-3.2930429303985973e-06
128410,-3.308910496113058e-06
128411,-3.324863922308496e-06
128412,-3.3409038458284494e-06
128413,-3.3570309085828456e-06
128414,-3.3732457575894837e-06
128415,-3.389549045015754e-06
128416,-3.4059414282206184e-06
128417,-3.42242356979681e-06
128418,-3.4389961376132534e-06
128419,-3.455659804857745e-06
128420,-3.472415250079851e-06
128421,-3.4892631572340194e-06
128422,-3.5062042157229364e-06
128423,-3.5232391204410827e-06
128424,-3.5403685718185168e-06
128425,-3.557593275864864e-06
128426,-3.5749139442135332e-06
128427,-3.5923312941661228e-06
128428,-3.6098460487370177e-06
128429,-3.627458936698215e-06
128430,-3.645170692624322e-06
128431,-3.6629820569377295e-06
128432,-3.6808937759540002e-06
128433,-3.698906601927422e-06
128434,-3.7170212930967064e-06
128435,-3.7352386137309043e-06
128436,-3.7535593341754434e-06
128437,-3.771984230898331e-06
128438,-3.7905140865365166e-06
128439,-3.8091496899423794e-06
128440,-3.827891836230365e-06
128441,-3.846741326823736e-06
128442,-3.865698969501456e-06
128443,-3.8847655784451776e-06
128444,-3.90394197428633e-06
128445,-3.9232289841533164e-06
128446,-3.9426274417187795e-06
128447,-3.9621381872469765e-06
128448,-3.981762067641161e-06
128449,-4.001499936491095e-06
128450,-4.02135265412057e-06
128451,-4.041321087634951e-06
128452,-4.0614061109687754e-06
128453,-4.081608604933365e-06
128454,-4.10192945726442e-06
128455,-4.122369562669612e-06
128456,-4.14292982287616e-06
128457,-4.1636111466783775e-06
128458,-4.184414449985133e-06
128459,-4.2053406558672965e-06
128460,-4.2263906946050765e-06
128461,-4.247565503735264e-06
128462,-4.268866028098377e-06
128463,-4.290293219885686e-06
128464,-4.311848038686055e-06
128465,-4.333531451532702e-06
128466,-4.3553444329496864e-06
128467,-4.377287964998282e-06
128468,-4.399363037323081e-06
128469,-4.421570647197888e-06
128470,-4.443911799571351e-06
128471,-4.466387507112319e-06
128472,-4.488998790254904e-06
128473,-4.5117466772431986e-06
128474,-4.534632204175688e-06
128475,-4.557656415049276e-06
128476,-4.580820361802887e-06
128477,-4.604125104360721e-06
128478,-4.627571710674995e-06
128479,-4.651161256768251e-06
128480,-4.674894826775156e-06
128481,-4.698773512983775e-06
128482,-4.7227984158762825e-06
128483,-4.7469706441691045e-06
128484,-4.771291314852399e-06
128485,-4.795761553228948e-06
128486,-4.820382492952303e-06
128487,-4.845155276064259e-06
128488,-4.87008105303155e-06
128489,-4.895160982781754e-06
128490,-4.920396232738386e-06
128491,-4.9457879788551276e-06
128492,-4.971337405649092e-06
128493,-4.997045706233262e-06
128494,-5.0229140823478144e-06
128495,-5.048943744390503e-06
128496,-5.075135911445903e-06
128497,-5.1014918113136015e-06
128498,-5.12801268053516e-06
128499,-5.1546997644198975e-06
128500,-5.181554317069405e-06
128501,-5.2085776014007134e-06
128502,-5.235770889168175e-06
128503,-5.263135460983822e-06
128504,-5.290672606336319e-06
128505,-5.3183836236083545e-06
128506,-5.3462698200924775e-06
128507,-5.374332512005244e-06
128508,-5.402573024499664e-06
128509,-5.430992691675892e-06
128510,-5.45959285659007e-06
128511,-5.488374871261277e-06
128512,-5.517340096676483e-06
128513,-5.546489902793493e-06
128514,-5.575825668541761e-06
128515,-5.6053487818210275e-06
128516,-5.6350606394977e-06
128517,-5.664962647398885e-06
128518,-5.695056220304029e-06
128519,-5.725342781934016e-06
128520,-5.755823764937766e-06
128521,-5.786500610876092e-06
128522,-5.8173747702028315e-06
128523,-5.8484477022431995e-06
128524,-5.879720875169081e-06
128525,-5.911195765971441e-06
128526,-5.942873860429526e-06
128527,-5.974756653076881e-06
128528,-6.0068456471640245e-06
128529,-6.039142354617761e-06
128530,-6.071648295996889e-06
128531,-6.104365000444337e-06
128532,-6.137294005635525e-06
128533,-6.170436857722914e-06
128534,-6.203795111276513e-06
128535,-6.237370329220361e-06
128536,-6.271164082764791e-06
128537,-6.305177951334332e-06
128538,-6.339413522491176e-06
128539,-6.373872391854082e-06
128540,-6.408556163012509e-06
128541,-6.443466447435954e-06
128542,-6.47860486437827e-06
128543,-6.5139730407768514e-06
128544,-6.549572611146577e-06
128545,-6.585405217468327e-06
128546,-6.621472509071916e-06
128547,-6.6577761425133165e-06
128548,-6.694317781446043e-06
128549,-6.731099096486443e-06
128550,-6.768121765072864e-06
128551,-6.80538747131841e-06
128552,-6.842897905857209e-06
128553,-6.880654765683956e-06
128554,-6.91865975398661e-06
128555,-6.95691457997205e-06
128556,-6.995420958684478e-06
128557,-7.0341806108164035e-06
128558,-7.073195262512084e-06
128559,-7.1124666451631175e-06
128560,-7.151996495196058e-06
128561,-7.191786553851895e-06
128562,-7.231838566957086e-06
128563,-7.2721542846860435e-06
128564,-7.312735461314817e-06
128565,-7.353583854965756e-06
128566,-7.394701227342973e-06
128567,-7.43608934345834e-06
128568,-7.477749971347855e-06
128569,-7.519684881778088e-06
128570,-7.561895847942553e-06
128571,-7.60438464514768e-06
128572,-7.647153050488283e-06
128573,-7.690202842512119e-06
128574,-7.733535800873479e-06
128575,-7.777153705975385e-06
128576,-7.821058338600325e-06
128577,-7.865251479529112e-06
128578,-7.909734909147736e-06
128579,-7.954510407041861e-06
128580,-7.999579751578795e-06
128581,-8.044944719476592e-06
128582,-8.09060708536008e-06
128583,-8.136568621303488e-06
128584,-8.182831096359473e-06
128585,-8.22939627607421e-06
128586,-8.276265921988316e-06
128587,-8.323441791123282e-06
128588,-8.370925635453222e-06
128589,-8.418719201361519e-06
128590,-8.46682422908224e-06
128591,-8.51524245212591e-06
128592,-8.56397559668943e-06
128593,-8.61302538104986e-06
128594,-8.662393514941672e-06
128595,-8.71208169891734e-06
128596,-8.76209162369088e-06
128597,-8.812424969464041e-06
128598,-8.863083405234899e-06
128599,-8.914068588088594e-06
128600,-8.965382162469767e-06
128601,-9.017025759436646e-06
128602,-9.069000995896266e-06
128603,-9.121309473820666e-06
128604,-9.173952779443746e-06
128605,-9.226932482438487e-06
128606,-9.280250135074253e-06
128607,-9.333907271353926e-06
128608,-9.387905406130554e-06
128609,-9.442246034203248e-06
128610,-9.496930629392095e-06
128611,-9.5519606435918e-06
128612,-9.607337505803725e-06
128613,-9.663062621146208e-06
128614,-9.719137369842812e-06
128615,-9.775563106188254e-06
128616,-9.832341157491839e-06
128617,-9.889472822998105e-06
128618,-9.946959372784504e-06
128619,-1.0004802046635852e-05
128620,-1.0063002052895392e-05
128621,-1.0121560567292236e-05
128622,-1.0180478731744982e-05
128623,-1.0239757653141404e-05
128624,-1.0299398402093929e-05
128625,-1.035940201167087e-05
128626,-1.0419769476103159e-05
128627,-1.048050174946656e-05
128628,-1.05415997443391e-05
128629,-1.0603064330433792e-05
128630,-1.0664896333206413e-05
128631,-1.0727096532438326e-05
128632,-1.078966566079431e-05
128633,-1.085260440235534e-05
128634,-1.0915913391126266e-05
128635,-1.097959320951844e-05
128636,-1.1043644386807301e-05
128637,-1.110806739756494e-05
128638,-1.1172862660067724e-05
128639,-1.1238030534679043e-05
128640,-1.1303571322207329e-05
128641,-1.1369485262239448e-05
128642,-1.1435772531449616e-05
128643,-1.1502433241884075e-05
128644,-1.1569467439221677e-05
128645,-1.1636875101010677e-05
128646,-1.1704656134881924e-05
128647,-1.1772810376738895e-05
128648,-1.184133758892471e-05
128649,-1.191023745836665e-05
128650,-1.1979509594698546e-05
128651,-1.2049153528361358e-05
128652,-1.211916870868258e-05
128653,-1.2189554501934847e-05
128654,-1.226031018937433e-05
128655,-1.233143496525951e-05
128656,-1.240292793485095e-05
128657,-1.2474788112392615e-05
128658,-1.254701441907567e-05
128659,-1.2619605680985229e-05
128660,-1.269256062703104e-05
128661,-1.2765877886862833e-05
128662,-1.283955598877124e-05
128663,-1.2913593357575174e-05
128664,-1.29879883124967e-05
128665,-1.3062739065024291e-05
128666,-1.3137843716765666e-05
128667,-1.3213300257291243e-05
128668,-1.3289106561969353e-05
128669,-1.336526038979446e-05
128670,-1.3441759381209668e-05
128671,-1.351860105592474e-05
128672,-1.359578281073112e-05
128673,-1.3673301917315253e-05
128674,-1.3751155520071758e-05
128675,-1.382934063391794e-05
128676,-1.3907854142111226e-05
128677,-1.3986692794071178e-05
128678,-1.4065853203207729e-05
128679,-1.4145331844757459e-05
128680,-1.4225125053629607e-05
128681,-1.430522902226375e-05
128682,-1.438563979850105e-05
128683,-1.4466353283470998e-05
128684,-1.4547365229495686e-05
128685,-1.4628671238013707e-05
128686,-1.4710266757525745e-05
128687,-1.4792147081564113e-05
128688,-1.4874307346688408e-05
128689,-1.4956742530509608e-05
128690,-1.50394474497449e-05
128691,-1.5122416758305677e-05
128692,-1.5205644945421102e-05
128693,-1.5289126333799764e-05
128694,-1.537285507783185e-05
128695,-1.5456825161834605e-05
128696,-1.5541030398343472e-05
128697,-1.5625464426451734e-05
128698,-1.571012071020134e-05
128699,-1.579499253702753e-05
128700,-1.588007301626027e-05
128701,-1.5965355077685066e-05
128702,-1.6050831470166204e-05
128703,-1.6136494760335118e-05
128704,-1.6222337331346973e-05
128705,-1.6308351381708232e-05
128706,-1.6394528924178255e-05
128707,-1.6480861784747864e-05
128708,-1.6567341601697883e-05
128709,-1.6653959824740634e-05
128710,-1.674070771424741e-05
128711,-1.6827576340564923e-05
128712,-1.6914556583423824e-05
128713,-1.700163913144214e-05
128714,-1.708881448172688e-05
128715,-1.71760729395766e-05
128716,-1.726340461828805e-05
128717,-1.7350799439069778e-05
128718,-1.743824713106579e-05
128719,-1.7525737231492012e-05
128720,-1.7613259085888566e-05
128721,-1.77008018484907e-05
128722,-1.7788354482721168e-05
128723,-1.7875905761806843e-05
128724,-1.7963444269522277e-05
128725,-1.8050958401062927e-05
128726,-1.8138436364050564e-05
128727,-1.8225866179673484e-05
128728,-1.8313235683963965e-05
128729,-1.8400532529215356e-05
128730,-1.8487744185541106e-05
128731,-1.8574857942578003e-05
128732,-1.8661860911335696e-05
128733,-1.8748740026194546e-05
128734,-1.8835482047053812e-05
128735,-1.892207356163188e-05
128736,-1.900850098792029e-05
128737,-1.9094750576793223e-05
128738,-1.9180808414773775e-05
128739,-1.9266660426958413e-05
128740,-1.9352292380100877e-05
128741,-1.9437689885856467e-05
128742,-1.9522838404187645e-05
128743,-1.9607723246931807e-05
128744,-1.969232958153168e-05
128745,-1.9776642434928895e-05
128746,-1.986064669762093e-05
128747,-1.9944327127881584e-05
128748,-2.002766835614486e-05
128749,-2.011065488955203e-05
128750,-2.0193271116661434e-05
